,tweet,label,tweet_tokens,tweet_tokens_WSW,tweet_tokens_stemmed
192,antisipasi banjir umb kenalkan sumur resapan berbasis ecodrain httpstcojrajdjstpp,0,"['antisipasi', 'banjir', 'umb', 'kenalkan', 'sumur', 'resapan', 'berbasis', 'ecodrain', 'httpstcojrajdjstpp']","['antisipasi', 'banjir', 'umb', 'kenalkan', 'sumur', 'resapan', 'berbasis', 'ecodrain', 'httpstcojrajdjstpp']","['antisipasi', 'banjir', 'umb', 'kenal', 'sumur', 'resap', 'bas', 'ecodrain', 'httpstcojrajdjstpp']"
193,rt jawapos antisipasi banjir umb kenalkan sumur resapan berbasis ecodrain httpstcojrajdjstpp,0,"['rt', 'jawapos', 'antisipasi', 'banjir', 'umb', 'kenalkan', 'sumur', 'resapan', 'berbasis', 'ecodrain', 'httpstcojrajdjstpp']","['jawapos', 'antisipasi', 'banjir', 'umb', 'kenalkan', 'sumur', 'resapan', 'berbasis', 'ecodrain', 'httpstcojrajdjstpp']","['jawapos', 'antisipasi', 'banjir', 'umb', 'kenal', 'sumur', 'resap', 'bas', 'ecodrain', 'httpstcojrajdjstpp']"
194,salah satunya ditemukan tandon dan saluran air yang kondisinya dangkal httpstcobvbhqvvl,0,"['salah', 'satunya', 'ditemukan', 'tandon', 'dan', 'saluran', 'air', 'yang', 'kondisinya', 'dangkal', 'httpstcobvbhqvvl']","['salah', 'satunya', 'ditemukan', 'tandon', 'saluran', 'air', 'kondisinya', 'dangkal', 'httpstcobvbhqvvl']","['salah', 'satu', 'temu', 'tandon', 'salur', 'air', 'kondisi', 'dangkal', 'httpstcobvbhqvvl']"
195,rt petabencana twips di jabodetabek bandung amp surabaya kalau kamu kena banjir ayo laporkan dgn twit banjir ke petabencana utk meu,0,"['rt', 'petabencana', 'twips', 'di', 'jabodetabek', 'bandung', 'amp', 'surabaya', 'kalau', 'kamu', 'kena', 'banjir', 'ayo', 'laporkan', 'dgn', 'twit', 'banjir', 'ke', 'petabencana', 'utk', 'meu']","['petabencana', 'twips', 'jabodetabek', 'bandung', 'surabaya', 'kena', 'banjir', 'ayo', 'laporkan', 'twit', 'banjir', 'petabencana', 'meu']","['petabencana', 'twips', 'jabodetabek', 'bandung', 'surabaya', 'kena', 'banjir', 'ayo', 'lapor', 'twit', 'banjir', 'petabencana', 'meu']"
196,ferdinandhaean musniumar googlenews kamu itu nyinyir laek nbanjir seluruh jabodetabek yang kamu salahkan anis doang itu nyinyir nnurusan pemerintah pusat yang kamu salahkan anis nnitu nyinyir laek,0,"['ferdinandhaean', 'musniumar', 'googlenews', 'kamu', 'itu', 'nyinyir', 'laek', 'nbanjir', 'seluruh', 'jabodetabek', 'yang', 'kamu', 'salahkan', 'anis', 'doang', 'itu', 'nyinyir', 'nnurusan', 'pemerintah', 'pusat', 'yang', 'kamu', 'salahkan', 'anis', 'nnitu', 'nyinyir', 'laek']","['ferdinandhaean', 'musniumar', 'googlenews', 'nyinyir', 'laek', 'nbanjir', 'jabodetabek', 'salahkan', 'anis', 'doang', 'nyinyir', 'nnurusan', 'pemerintah', 'pusat', 'salahkan', 'anis', 'nnitu', 'nyinyir', 'laek']","['ferdinandhaean', 'musniumar', 'googlenews', 'nyinyir', 'laek', 'nbanjir', 'jabodetabek', 'salah', 'anis', 'doang', 'nyinyir', 'nnurusan', 'perintah', 'pusat', 'salah', 'anis', 'nnitu', 'nyinyir', 'laek']"
197,rt psiid ucseluruh warga jakarta diharap waspada ada toa yang akan jadi penyelamat banjir jakartoaud nnbro amp sis dukung amp bantu psiu,0,"['rt', 'psiid', 'ucseluruh', 'warga', 'jakarta', 'diharap', 'waspada', 'ada', 'toa', 'yang', 'akan', 'jadi', 'penyelamat', 'banjir', 'jakartoaud', 'nnbro', 'amp', 'sis', 'dukung', 'amp', 'bantu', 'psiu']","['psiid', 'ucseluruh', 'warga', 'jakarta', 'diharap', 'waspada', 'toa', 'penyelamat', 'banjir', 'jakartoaud', 'nnbro', 'sis', 'dukung', 'bantu', 'psiu']","['psiid', 'ucseluruh', 'warga', 'jakarta', 'harap', 'waspada', 'toa', 'selamat', 'banjir', 'jakartoaud', 'nnbro', 'sis', 'dukung', 'bantu', 'psiu']"
198,rt thenbagoess sejuta alasan dinyanyikan untuk pindah ibukotanjakarta terlalu berat menanggung beban kayak bisa ngukur ajanibukotau,1,"['rt', 'thenbagoess', 'sejuta', 'alasan', 'dinyanyikan', 'untuk', 'pindah', 'ibukotanjakarta', 'terlalu', 'berat', 'menanggung', 'beban', 'kayak', 'bisa', 'ngukur', 'ajanibukotau']","['thenbagoess', 'sejuta', 'alasan', 'dinyanyikan', 'pindah', 'ibukotanjakarta', 'berat', 'menanggung', 'beban', 'kayak', 'ngukur', 'ajanibukotau']","['thenbagoess', 'juta', 'alas', 'nyanyi', 'pindah', 'ibukotanjakarta', 'berat', 'tanggung', 'beban', 'kayak', 'ngukur', 'ajanibukotau']"
199,banjir di wilayah jakarta pada awal diprediksi menjadi alasan warga ke depannya memilih apartemen sebagai pilihan hunian httpstcodbpusv,0,"['banjir', 'di', 'wilayah', 'jakarta', 'pada', 'awal', 'diprediksi', 'menjadi', 'alasan', 'warga', 'ke', 'depannya', 'memilih', 'apartemen', 'sebagai', 'pilihan', 'hunian', 'httpstcodbpusv']","['banjir', 'wilayah', 'jakarta', 'diprediksi', 'alasan', 'warga', 'depannya', 'memilih', 'apartemen', 'pilihan', 'hunian', 'httpstcodbpusv']","['banjir', 'wilayah', 'jakarta', 'prediksi', 'alas', 'warga', 'depan', 'pilih', 'apartemen', 'pilih', 'huni', 'httpstcodbpusv']"
200,rt fktmb httpstcoakludlw nsemoga kelak tidak seramai ibukota jakarta saat banjir ya ncukup jakarta saja yg di gugat amp di demo su,0,"['rt', 'fktmb', 'httpstcoakludlw', 'nsemoga', 'kelak', 'tidak', 'seramai', 'ibukota', 'jakarta', 'saat', 'banjir', 'ya', 'ncukup', 'jakarta', 'saja', 'yg', 'di', 'gugat', 'amp', 'di', 'demo', 'su']","['fktmb', 'httpstcoakludlw', 'nsemoga', 'kelak', 'seramai', 'ibukota', 'jakarta', 'banjir', 'ncukup', 'jakarta', 'gugat', 'demo', 'su']","['fktmb', 'httpstcoakludlw', 'nsemoga', 'kelak', 'serama', 'ibukota', 'jakarta', 'banjir', 'ncukup', 'jakarta', 'gugat', 'demo', 'su']"
201,rt politiktoday calon ibu kota baru kebanjiran netizen pindah ke mana lagi pakdennbanjir jakarta akan lebih mudah diatasi kalau pak jou,0,"['rt', 'politiktoday', 'calon', 'ibu', 'kota', 'baru', 'kebanjiran', 'netizen', 'pindah', 'ke', 'mana', 'lagi', 'pakdennbanjir', 'jakarta', 'akan', 'lebih', 'mudah', 'diatasi', 'kalau', 'pak', 'jou']","['politiktoday', 'calon', 'kota', 'kebanjiran', 'netizen', 'pindah', 'pakdennbanjir', 'jakarta', 'mudah', 'diatasi', 'jou']","['politiktoday', 'calon', 'kota', 'banjir', 'netizen', 'pindah', 'pakdennbanjir', 'jakarta', 'mudah', 'atas', 'jou']"
202,rt wrahmada mbaknya di tiki sempet bilang bahkan kirim pakaian bekas pajaknya juga mahalnngw nimpalin lho kalo misalnya gw mau donasiu,0,"['rt', 'wrahmada', 'mbaknya', 'di', 'tiki', 'sempet', 'bilang', 'bahkan', 'kirim', 'pakaian', 'bekas', 'pajaknya', 'juga', 'mahalnngw', 'nimpalin', 'lho', 'kalo', 'misalnya', 'gw', 'mau', 'donasiu']","['wrahmada', 'mbaknya', 'tiki', 'sempet', 'kirim', 'pakaian', 'bekas', 'pajaknya', 'mahalnngw', 'nimpalin', 'lho', 'gw', 'donasiu']","['wrahmada', 'mbak', 'tik', 'sempet', 'kirim', 'pakai', 'bekas', 'pajak', 'mahalnngw', 'nimpalin', 'lho', 'gw', 'donasiu']"
203,rt ynkz di mana banjir bandang lonsor akibat kerakusan orang yg kurang bertanggung jawab dan sulit di carinndi jakarta orang kurangu,0,"['rt', 'ynkz', 'di', 'mana', 'banjir', 'bandang', 'lonsor', 'akibat', 'kerakusan', 'orang', 'yg', 'kurang', 'bertanggung', 'jawab', 'dan', 'sulit', 'di', 'carinndi', 'jakarta', 'orang', 'kurangu']","['ynkz', 'banjir', 'bandang', 'lonsor', 'akibat', 'kerakusan', 'orang', 'bertanggung', 'sulit', 'carinndi', 'jakarta', 'orang', 'kurangu']","['ynkz', 'banjir', 'bandang', 'lonsor', 'akibat', 'rakus', 'orang', 'tanggung', 'sulit', 'carinndi', 'jakarta', 'orang', 'rangu']"
204,rt dandhylaksono rumah mikro panggung ala arsitek yusing hanya butuh lahan seluas garasi mobil didesain untuk warga berpenghasilan umu,0,"['rt', 'dandhylaksono', 'rumah', 'mikro', 'panggung', 'ala', 'arsitek', 'yusing', 'hanya', 'butuh', 'lahan', 'seluas', 'garasi', 'mobil', 'didesain', 'untuk', 'warga', 'berpenghasilan', 'umu']","['dandhylaksono', 'rumah', 'mikro', 'panggung', 'ala', 'arsitek', 'yusing', 'butuh', 'lahan', 'seluas', 'garasi', 'mobil', 'didesain', 'warga', 'berpenghasilan', 'umu']","['dandhylaksono', 'rumah', 'mikro', 'panggung', 'ala', 'arsitek', 'yusing', 'butuh', 'lahan', 'luas', 'garasi', 'mobil', 'desain', 'warga', 'hasil', 'umu']"
205,ibuibu korban banjir mendemo balaikota dengan arogansi agama dan dalih acara maulid anies malah mendatangkan massa lebih besar untuk menghadang para korban banjirndprddkijakarta psijakartanusutskandalmonasgatenhttpstcosxhfdtudo,0,"['ibuibu', 'korban', 'banjir', 'mendemo', 'balaikota', 'dengan', 'arogansi', 'agama', 'dan', 'dalih', 'acara', 'maulid', 'anies', 'malah', 'mendatangkan', 'massa', 'lebih', 'besar', 'untuk', 'menghadang', 'para', 'korban', 'banjirndprddkijakarta', 'psijakartanusutskandalmonasgatenhttpstcosxhfdtudo']","['ibuibu', 'korban', 'banjir', 'mendemo', 'balaikota', 'arogansi', 'agama', 'dalih', 'acara', 'maulid', 'anies', 'massa', 'menghadang', 'korban', 'banjirndprddkijakarta', 'psijakartanusutskandalmonasgatenhttpstcosxhfdtudo']","['ibuibu', 'korban', 'banjir', 'demo', 'balaikota', 'arogansi', 'agama', 'dalih', 'acara', 'maulid', 'anies', 'massa', 'menghadang', 'korban', 'banjirndprddkijakarta', 'psijakartanusutskandalmonasgatenhttpstcosxhfdtudo']"
206,rt dwiyanadkm sikap anies thd masalah berat di jakartannu urbanisasi gt mpersilakan semuanya dtg ke jakarta utk mcari pekerjaannnu banju,0,"['rt', 'dwiyanadkm', 'sikap', 'anies', 'thd', 'masalah', 'berat', 'di', 'jakartannu', 'urbanisasi', 'gt', 'mpersilakan', 'semuanya', 'dtg', 'ke', 'jakarta', 'utk', 'mcari', 'pekerjaannnu', 'banju']","['dwiyanadkm', 'sikap', 'anies', 'thd', 'berat', 'jakartannu', 'urbanisasi', 'gt', 'mpersilakan', 'dtg', 'jakarta', 'mcari', 'pekerjaannnu', 'banju']","['dwiyanadkm', 'sikap', 'anies', 'thd', 'berat', 'jakartannu', 'urbanisasi', 'gt', 'mpersilakan', 'dtg', 'jakarta', 'mcari', 'pekerjaannnu', 'banju']"
207,mulai dari uang aibon penanganan banjir yang nggak beres sekarang masalah monas kita samasama muak dengan kondisi ininusutskandalmonasgatendprddkijakarta psijakartanhttpstcosxhfdtudo,1,"['mulai', 'dari', 'uang', 'aibon', 'penanganan', 'banjir', 'yang', 'nggak', 'beres', 'sekarang', 'masalah', 'monas', 'kita', 'samasama', 'muak', 'dengan', 'kondisi', 'ininusutskandalmonasgatendprddkijakarta', 'psijakartanhttpstcosxhfdtudo']","['uang', 'aibon', 'penanganan', 'banjir', 'nggak', 'beres', 'monas', 'samasama', 'muak', 'kondisi', 'ininusutskandalmonasgatendprddkijakarta', 'psijakartanhttpstcosxhfdtudo']","['uang', 'aibon', 'tangan', 'banjir', 'nggak', 'beres', 'monas', 'samasama', 'muak', 'kondisi', 'ininusutskandalmonasgatendprddkijakarta', 'psijakartanhttpstcosxhfdtudo']"
208,rt annamasue itu duet maut raja dan ratu yang tinggal di jawa barat tapi memprovokasi orang akibat banjir di jakarta pada kemana yau,1,"['rt', 'annamasue', 'itu', 'duet', 'maut', 'raja', 'dan', 'ratu', 'yang', 'tinggal', 'di', 'jawa', 'barat', 'tapi', 'memprovokasi', 'orang', 'akibat', 'banjir', 'di', 'jakarta', 'pada', 'kemana', 'yau']","['annamasue', 'duet', 'maut', 'raja', 'ratu', 'tinggal', 'jawa', 'barat', 'memprovokasi', 'orang', 'akibat', 'banjir', 'jakarta', 'kemana', 'yau']","['annamasue', 'duet', 'maut', 'raja', 'ratu', 'tinggal', 'jawa', 'barat', 'provokasi', 'orang', 'akibat', 'banjir', 'jakarta', 'mana', 'yau']"
209,rt tubirfess beer daerah resapan di hulu dialihfungsi jadi perumahan akhirnya air gak terserap dan ngalir langsung ke hilir jakartau,0,"['rt', 'tubirfess', 'beer', 'daerah', 'resapan', 'di', 'hulu', 'dialihfungsi', 'jadi', 'perumahan', 'akhirnya', 'air', 'gak', 'terserap', 'dan', 'ngalir', 'langsung', 'ke', 'hilir', 'jakartau']","['tubirfess', 'beer', 'daerah', 'resapan', 'hulu', 'dialihfungsi', 'perumahan', 'air', 'terserap', 'ngalir', 'langsung', 'hilir', 'jakartau']","['tubirfess', 'beer', 'daerah', 'resap', 'hulu', 'dialihfungsi', 'rumah', 'air', 'serap', 'ngalir', 'langsung', 'hilir', 'jakartau']"
210,bantuan sembako telah diberikan kepada kelurahan terdampak banjirununpemerintah kota administrasi jakarta timur menyalurkan paket sembako untuk disebarkan ke kelurahan terdampak banjir pada kamisu httpstcolllpnptxt,0,"['bantuan', 'sembako', 'telah', 'diberikan', 'kepada', 'kelurahan', 'terdampak', 'banjirununpemerintah', 'kota', 'administrasi', 'jakarta', 'timur', 'menyalurkan', 'paket', 'sembako', 'untuk', 'disebarkan', 'ke', 'kelurahan', 'terdampak', 'banjir', 'pada', 'kamisu', 'httpstcolllpnptxt']","['bantuan', 'sembako', 'kelurahan', 'terdampak', 'banjirununpemerintah', 'kota', 'administrasi', 'jakarta', 'timur', 'menyalurkan', 'paket', 'sembako', 'disebarkan', 'kelurahan', 'terdampak', 'banjir', 'kamisu', 'httpstcolllpnptxt']","['bantu', 'sembako', 'lurah', 'dampak', 'banjirununpemerintah', 'kota', 'administrasi', 'jakarta', 'timur', 'salur', 'paket', 'sembako', 'sebar', 'lurah', 'dampak', 'banjir', 'kamisu', 'httpstcolllpnptxt']"
211,rt airinnz org jakarta yg bela gub mengira org luar jakarta pd iriuddudeuddudenlogika macam apa ininnwoyy jkt itu ibu kotaniringk lah bu,1,"['rt', 'airinnz', 'org', 'jakarta', 'yg', 'bela', 'gub', 'mengira', 'org', 'luar', 'jakarta', 'pd', 'iriuddudeuddudenlogika', 'macam', 'apa', 'ininnwoyy', 'jkt', 'itu', 'ibu', 'kotaniringk', 'lah', 'bu']","['airinnz', 'org', 'jakarta', 'bela', 'gub', 'org', 'jakarta', 'pd', 'iriuddudeuddudenlogika', 'ininnwoyy', 'jkt', 'kotaniringk', 'bu']","['airinnz', 'org', 'jakarta', 'bela', 'gub', 'org', 'jakarta', 'pd', 'iriuddudeuddudenlogika', 'ininnwoyy', 'jkt', 'kotaniringk', 'bu']"
212,rt rgfansclub sibuk bully banjir jakarta ternyata didaerah terjadi banjir bandang karna dampak penebangan hutannnsibuk menghujat penu,0,"['rt', 'rgfansclub', 'sibuk', 'bully', 'banjir', 'jakarta', 'ternyata', 'didaerah', 'terjadi', 'banjir', 'bandang', 'karna', 'dampak', 'penebangan', 'hutannnsibuk', 'menghujat', 'penu']","['rgfansclub', 'sibuk', 'bully', 'banjir', 'jakarta', 'didaerah', 'banjir', 'bandang', 'karna', 'dampak', 'penebangan', 'hutannnsibuk', 'menghujat', 'penu']","['rgfansclub', 'sibuk', 'bully', 'banjir', 'jakarta', 'daerah', 'banjir', 'bandang', 'karna', 'dampak', 'tebang', 'hutannnsibuk', 'hujat', 'penu']"
213,rt hazmig bangtoyyb msaiddidu banyak orang luar dki jakarta komen jakarta banjir nah ini jawa timur dikasih ujian apakah pemimpin diu,0,"['rt', 'hazmig', 'bangtoyyb', 'msaiddidu', 'banyak', 'orang', 'luar', 'dki', 'jakarta', 'komen', 'jakarta', 'banjir', 'nah', 'ini', 'jawa', 'timur', 'dikasih', 'ujian', 'apakah', 'pemimpin', 'diu']","['hazmig', 'bangtoyyb', 'msaiddidu', 'orang', 'dki', 'jakarta', 'komen', 'jakarta', 'banjir', 'jawa', 'timur', 'dikasih', 'ujian', 'pemimpin', 'diu']","['hazmig', 'bangtoyyb', 'msaiddidu', 'orang', 'dki', 'jakarta', 'komen', 'jakarta', 'banjir', 'jawa', 'timur', 'kasih', 'uji', 'pimpin', 'diu']"
214,beda lokasi yg buat istana di bukitnapapun pindah ibukota hanya proyek yg dipaksakannbisa berahir seperti kereta cpt bandung jakartanunfaedah hanya bikin masalah disaat kantong apbn kering terjebak hutangnblm masalah pindahan pegawai dan keluarganyannhttpstconxuzpwd,0,"['beda', 'lokasi', 'yg', 'buat', 'istana', 'di', 'bukitnapapun', 'pindah', 'ibukota', 'hanya', 'proyek', 'yg', 'dipaksakannbisa', 'berahir', 'seperti', 'kereta', 'cpt', 'bandung', 'jakartanunfaedah', 'hanya', 'bikin', 'masalah', 'disaat', 'kantong', 'apbn', 'kering', 'terjebak', 'hutangnblm', 'masalah', 'pindahan', 'pegawai', 'dan', 'keluarganyannhttpstconxuzpwd']","['beda', 'lokasi', 'istana', 'bukitnapapun', 'pindah', 'ibukota', 'proyek', 'dipaksakannbisa', 'berahir', 'kereta', 'cpt', 'bandung', 'jakartanunfaedah', 'disaat', 'kantong', 'apbn', 'kering', 'terjebak', 'hutangnblm', 'pindahan', 'pegawai', 'keluarganyannhttpstconxuzpwd']","['beda', 'lokasi', 'istana', 'bukitnapapun', 'pindah', 'ibukota', 'proyek', 'dipaksakannbisa', 'berahir', 'kereta', 'cpt', 'bandung', 'jakartanunfaedah', 'saat', 'kantong', 'apbn', 'kering', 'jebak', 'hutangnblm', 'pindah', 'pegawai', 'keluarganyannhttpstconxuzpwd']"
215,yongskrayy jakarta banjir mulu wj tenggelem mo nongki dimane kalo lo kejakarta,0,"['yongskrayy', 'jakarta', 'banjir', 'mulu', 'wj', 'tenggelem', 'mo', 'nongki', 'dimane', 'kalo', 'lo', 'kejakarta']","['yongskrayy', 'jakarta', 'banjir', 'mulu', 'wj', 'tenggelem', 'mo', 'nongki', 'dimane', 'lo', 'kejakarta']","['yongskrayy', 'jakarta', 'banjir', 'mulu', 'wj', 'tenggelem', 'mo', 'nongki', 'dimane', 'lo', 'kejakarta']"
216,alam ini tidak bisa kita rubah sekehendak hati kita dengan dasar perhitungan untung dan ruginalam juga bisa memperbaiki sendiri lingkungan yang telah dirusak oleh manusiancontohnya jakarta kenapa tiap ganti tahun selalu datang banjir diluar perhitungan manusia httpstcomisqvokxr,0,"['alam', 'ini', 'tidak', 'bisa', 'kita', 'rubah', 'sekehendak', 'hati', 'kita', 'dengan', 'dasar', 'perhitungan', 'untung', 'dan', 'ruginalam', 'juga', 'bisa', 'memperbaiki', 'sendiri', 'lingkungan', 'yang', 'telah', 'dirusak', 'oleh', 'manusiancontohnya', 'jakarta', 'kenapa', 'tiap', 'ganti', 'tahun', 'selalu', 'datang', 'banjir', 'diluar', 'perhitungan', 'manusia', 'httpstcomisqvokxr']","['alam', 'rubah', 'sekehendak', 'hati', 'dasar', 'perhitungan', 'untung', 'ruginalam', 'memperbaiki', 'lingkungan', 'dirusak', 'manusiancontohnya', 'jakarta', 'ganti', 'banjir', 'diluar', 'perhitungan', 'manusia', 'httpstcomisqvokxr']","['alam', 'rubah', 'hendak', 'hati', 'dasar', 'hitung', 'untung', 'ruginalam', 'baik', 'lingkung', 'rusak', 'manusiancontohnya', 'jakarta', 'ganti', 'banjir', 'luar', 'hitung', 'manusia', 'httpstcomisqvokxr']"
217,nih di contoh dong wan banjirnmakanya jgn janji ngibul aja kerja lu kalo cuma mau menghancurkan jakarta mending elu pulamg ke kampung lu di yaman sono ngubernurterbodoh httpstcokussvtymn,1,"['nih', 'di', 'contoh', 'dong', 'wan', 'banjirnmakanya', 'jgn', 'janji', 'ngibul', 'aja', 'kerja', 'lu', 'kalo', 'cuma', 'mau', 'menghancurkan', 'jakarta', 'mending', 'elu', 'pulamg', 'ke', 'kampung', 'lu', 'di', 'yaman', 'sono', 'ngubernurterbodoh', 'httpstcokussvtymn']","['contoh', 'wan', 'banjirnmakanya', 'janji', 'ngibul', 'kerja', 'lu', 'menghancurkan', 'jakarta', 'mending', 'elu', 'pulamg', 'kampung', 'lu', 'yaman', 'sono', 'ngubernurterbodoh', 'httpstcokussvtymn']","['contoh', 'wan', 'banjirnmakanya', 'janji', 'ngibul', 'kerja', 'lu', 'hancur', 'jakarta', 'mending', 'elu', 'pulamg', 'kampung', 'lu', 'yaman', 'sono', 'ngubernurterbodoh', 'httpstcokussvtymn']"
218,rt komunitasanakb mulai dari uang aibon penanganan banjir yang nggak beres sekarang masalah monas kita samasama muak dengan kondisiu,1,"['rt', 'komunitasanakb', 'mulai', 'dari', 'uang', 'aibon', 'penanganan', 'banjir', 'yang', 'nggak', 'beres', 'sekarang', 'masalah', 'monas', 'kita', 'samasama', 'muak', 'dengan', 'kondisiu']","['komunitasanakb', 'uang', 'aibon', 'penanganan', 'banjir', 'nggak', 'beres', 'monas', 'samasama', 'muak', 'kondisiu']","['komunitasanakb', 'uang', 'aibon', 'tangan', 'banjir', 'nggak', 'beres', 'monas', 'samasama', 'muak', 'kondisiu']"
219,rt komunitasanakb ibuibu korban banjir mendemo balaikota dengan arogansi agama dan dalih acara maulid anies malah mendatangkan massau,1,"['rt', 'komunitasanakb', 'ibuibu', 'korban', 'banjir', 'mendemo', 'balaikota', 'dengan', 'arogansi', 'agama', 'dan', 'dalih', 'acara', 'maulid', 'anies', 'malah', 'mendatangkan', 'massau']","['komunitasanakb', 'ibuibu', 'korban', 'banjir', 'mendemo', 'balaikota', 'arogansi', 'agama', 'dalih', 'acara', 'maulid', 'anies', 'massau']","['komunitasanakb', 'ibuibu', 'korban', 'banjir', 'demo', 'balaikota', 'arogansi', 'agama', 'dalih', 'acara', 'maulid', 'anies', 'massau']"
220,rt huaweimobileid hi huawei fans ingat kan huawei highend experience store mall taman anggrek sempat tutup terkait banjir di jakarta su,0,"['rt', 'huaweimobileid', 'hi', 'huawei', 'fans', 'ingat', 'kan', 'huawei', 'highend', 'experience', 'store', 'mall', 'taman', 'anggrek', 'sempat', 'tutup', 'terkait', 'banjir', 'di', 'jakarta', 'su']","['huaweimobileid', 'hi', 'huawei', 'fans', 'huawei', 'highend', 'experience', 'store', 'mall', 'taman', 'anggrek', 'tutup', 'terkait', 'banjir', 'jakarta', 'su']","['huaweimobileid', 'hi', 'huawei', 'fans', 'huawei', 'highend', 'experience', 'store', 'mall', 'taman', 'anggrek', 'tutup', 'kait', 'banjir', 'jakarta', 'su']"
221,rt zarazettirazr setiap kali dijanjikan ga banjir sm pak jkw biasanya sih tetap banjir arsipnya banyak contohnya ya jakarta,0,"['rt', 'zarazettirazr', 'setiap', 'kali', 'dijanjikan', 'ga', 'banjir', 'sm', 'pak', 'jkw', 'biasanya', 'sih', 'tetap', 'banjir', 'arsipnya', 'banyak', 'contohnya', 'ya', 'jakarta']","['zarazettirazr', 'kali', 'dijanjikan', 'banjir', 'sm', 'jkw', 'banjir', 'arsipnya', 'contohnya', 'jakarta']","['zarazettirazr', 'kali', 'janji', 'banjir', 'sm', 'jkw', 'banjir', 'arsip', 'contoh', 'jakarta']"
222,rt fermendkis banjir jakartankebakaran australianvirus coronanworld war issuesnkobe giginnfebruary to januarynnberat ya,0,"['rt', 'fermendkis', 'banjir', 'jakartankebakaran', 'australianvirus', 'coronanworld', 'war', 'issuesnkobe', 'giginnfebruary', 'to', 'januarynnberat', 'ya']","['fermendkis', 'banjir', 'jakartankebakaran', 'australianvirus', 'coronanworld', 'war', 'issuesnkobe', 'giginnfebruary', 'to', 'januarynnberat']","['fermendkis', 'banjir', 'jakartankebakaran', 'australianvirus', 'coronanworld', 'war', 'issuesnkobe', 'giginnfebruary', 'to', 'januarynnberat']"
223,rt spiderrmatrix jaka sembungnproblem medasar jakarta adalah nbanjirnmacetnkependudukan dan perumahannkesenjangan sosialnu,0,"['rt', 'spiderrmatrix', 'jaka', 'sembungnproblem', 'medasar', 'jakarta', 'adalah', 'nbanjirnmacetnkependudukan', 'dan', 'perumahannkesenjangan', 'sosialnu']","['spiderrmatrix', 'jaka', 'sembungnproblem', 'medasar', 'jakarta', 'nbanjirnmacetnkependudukan', 'perumahannkesenjangan', 'sosialnu']","['spiderrmatrix', 'jaka', 'sembungnproblem', 'medasar', 'jakarta', 'nbanjirnmacetnkependudukan', 'perumahannkesenjangan', 'sosialnu']"
